title,category
 크리스 록   년 전에도 저랬다  VS  그렇다고 생방송에서 사람 치나 ,World
러  국가 존립에 위협 있을 때만 핵무기 사용할 것  종합 ,World
    늘어섰던 러시아군 행렬  드론 특수부대가 막았다 아침  월드,World
한국의 테라가 최근 비트코인 급등세 이끌어 종합 ,World
원유시장에  팻테일 리스크 블랙스완   있다는데,World
 오늘은 좋은 소식 있다  우크라 키이우에 무슨 일이  러  우크라 침공 ,World
     위협 방어 국방전략 최우선    러 억지도 중점 사항 종합 ,World
러시아 우크라  터키서  차 협상     정상회담은 아직 ,World
러  우크라 정권 제거 돈바스 분단 장악으로 목표 선회 ,World
협상 나선 아브라모비치 우크라 관리들 독극물 중독 증상,World
한국인  러시아 입국 막히나  러  한국 등 비우호국 입국제한 추진 ,World
채소 사려 주먹 다짐 상하이 봉쇄  반발 ,World
 물만 마셨는데 실명  러 우크라 협상단 독극물 중독증세,World
    억 멕시코 대통령 전용기  결혼 생일파티용으로 민간에 대여,World
 우크라이나 나토 대신 EU 가입 조건으로 휴전 논의 중   FT ,World
첼시 구단주 우크라 협상단 중독증세 겪어    수시간동안 실명 ,World
뉴욕증시  러 우크라 협상 유가 하락에 상승 국제유가  상하이 봉쇄에 급락  인더머니 ,World
 얼굴 벗겨지고 실명 공포  평화회담 러 재벌 독극물 공격 ,World
젤렌스키   내 인터뷰 보도 막은 러시아 겁먹었다  비난,World
비트코인 고래들 매집    급등   만    달러 돌파 상보 ,World
 이슈톡  러시아  Z  때문에 스위스 보험사     년 된 로고 버려,World
러 비우호국민 입국제한 추진 발표     포함   개국 대상,World
우크라 평화협상 관여 러 재벌  독극물 중독 의심 증세,World
월가에 다시 밈주식 열풍  게임스톱     AMC     폭등 종합 ,World
키이우 탈환 본격화   밀려나는 러시아군,World
 톡톡 지구촌  사하라사막을 완주하라  마라톤 데 사브레  개막,World
  주식 계속 오르는  가지 이유  금리역전  년 뒤가 증시정점  주장도  김영필의  분 월스트리트 ,World
우크라  키이우 외곽 도시 탈환  오늘 터키서  차 회담,World
 우크라 협상단  중독 의심 중재한 러 재벌도 수시간 실명  종합 ,World
 키이우 외곽서 러시아군 몰아내  곧  차 회담,World
우크라이나 전쟁을 막을 수 있었던 결정적 장면들  임상훈의 글로벌리포트 ,World
젤렌스키  러와 돈바스 타협 원해   러  정상회담은 없을 것 ,World
프랑스판 국정 농단  대선 강타한 맥킨지 게이트  목수정의 바스티유 광장 ,World
  정보부  러시아 용병 바그너  우크라에     명 이상 배치 ,World
 비바라비다     분 김치 연설 로 인터넷 달궜던 아르헨 상원의원,World
 치안 비상사태  엘살바도르  갱단 조직원    여명 무더기 검거,World
뉴욕증시  러 우크라 협상 유가 하락에 상승 국제유가  상하이 봉쇄에 급락  인더머니 ,World
 얼굴 벗겨지고 실명 공포  평화회담 러 재벌 독극물 공격 ,World
 생파때     억 초호화 전용기 대여  멕시코 대통령 무슨 사연,World
삼성전자 TSMC  우리도   반도체 플레이어  동등한 대우 해달라 ,World
    엔     원도 깨졌다  안전자산 옛말   엔화의 추락,World
  대선  주 앞으로  마크롱 대세론  속 높은 기권율 변수,World
테슬라 상하이 공장 중단에도 주식분할로    폭등 상보 ,World
우크라  이르핀 완전 탈환  키이우서 러시아  밀어내는 모양새,World
우크라   키이우 외곽 이르핀 완전 탈환 수도 방어전에 박차,World
 푸틴 퇴진 촉구  바이든  정책 변화 아닌 개인적 분노 사과 안해  종합 ,World
출구전략 찾는 러 우크라  젤렌스키  중립국화 돈바스 타협 의사 ,World
 러 제재  암초 만난   조선   러   에 몰아주기 가능성 ,World
우크라 전쟁 틈타 세계 극우세력 준동 발판 다지나,World
 푸틴 퇴진 촉구  바이든  개인적 분노 발언  사과 안해 ,World
 법원  트럼프      의회 폭동 때 중범죄 저질렀을 가능성 ,World
우크라  이르핀 완전 탈환     마리우폴 민간인 사망자  천 명 ,World
러  협상 진전 없어 푸틴 젤렌스키 회담 지금은 안돼 ,World
연료 저장고 싹 태운다 궁지몰린 러시아 새 전략  영상 ,World
 평화 협상  하루 남겨 놓고      푸틴  협상 나설 준비 안 돼 ,World
   경제수도  상하이도 봉쇄  몸싸움에 사재기까지 마트는  북새통  영상 ,World
 속보   러 재벌 우크라 협상단  화학무기 중독 의심  회담 직후 피부 벗겨져,World
삼성 TSMC   정부에  외국 기업들도 동등한 지원해야 ,World
 아브라모비치 우크라 협상단  독극물 의심 증상  러 강경파 소행  종합 ,World
젤렌스키  돈바스 관련 러시아와 타협 원한다 ,World
머스크    리더십 너무 늙었다     세 바이든 겨냥 ,World
 우크라 르포  러 미사일 언제 날아올지  하늘 보며 공포에 떨어  어제 저녁만  차례 경보 ,World
러군 사령관  참담한 현실에 결국  극단선택    전력 보강 계획 무산 ,World
 자막뉴스  결국 둘로 쪼개진 중국   파장 일파만파,World
먼지로 변한 마리우폴  최소     명 사망 러 공습에 시신 매장 중단도,World
 러 우크라 평화협상단  독극물 의심 증상  러 강경파 소행 ,World
마리우폴 함락 임박한 듯   남은   만 주민 살려야  호소,World
 우크라 침공   아브라모비치와 우크라 협상단  화학무기 방사선 중독 의심 ,World
 주 앞으로 다가온 프랑스 대선 높은 기권율 변수로,World
 속보     조 아부다비 국부펀드  러 투자 잠정 중단,World
몰타 총선서 중도좌파 집권당 압승 의석  분의   점할듯,World
 우크라 침공  키이우서 러시아 군 밀어내는 우크라  이르핀 완전 탈환 ,World
 자막뉴스   현재로서는 가망 없다    러 대변인이 밝힌 내용,World
 최대 경쟁   부상   지속 위협    내년 국방예산      ,World
한발 물러선 젤렌스키  돈바스지역 러에 내주고 전쟁 끝내나,World
   경제수도  상하이도 봉쇄  몸싸움에 사재기까지 마트는  북새통  영상 ,World
 속보   러 재벌 우크라 협상단  화학무기 중독 의심  회담 직후 피부 벗겨져,World
삼성 TSMC   정부에  외국 기업들도 동등한 지원해야 ,World
 아브라모비치 우크라 협상단  독극물 의심 증상  러 강경파 소행  종합 ,World
뉴욕증시  러 우크라  차 협상 앞두고 혼조세로 출발,World
러시아   비우호국  국민 입국 제한 조치 추진   한국도 포함,World
 우크라 침공  규제로 방어하는 러시아 루블화 장기 전망은  먹구름 ,World
바이든  억만장자세 추진 머스크   조원 더 낼까,World
왕이  쿼드  약한 고리  인도에 구애    억 인구가 한목소리 내자 ,World
우크라이나  돈바스 문제 타협 원해  터키서  차 협상,World
 속보  G   러에 가스대금 루블화 결제 거부 기업  푸틴 요구 따르지 말라 ,World
러 외무장관  비우호국 국민에 입국 제한 추진  한국 포함,World
우크라 대통령  친러 점령 돈바스 지역 타협할 수 있어 ,World
 노벨상  러 독립언론  젤렌스키 인터뷰 후 발행 중단,World
독일   Z  문양 사용 처벌 검토  러 우크라 침공 지지 안돼 ,World
노벨평화상 받은 러시아 언론  푸틴 탄압에 발행 중단 선언,World
 러 독립언론  노바야 가제타 결국 발행 잠정 중단,World
 카드 막혀 청구서 요금도 못내     푸틴의 재벌 친구들 생활난 호소,World
삼성 TSMC     외국기업에도 동등한 인센티브 제공해야 ,World
러시아   비우호국  국민 입국 제한 추진 한국도 포함됐다,World
 국무 측  푸틴  아직 우크라 전쟁 끝낼 생각 없어 ,World
러시아 우크라이나 오늘 터키서 평화 협상    협상 큰 진전 없어 ,World
테슬라   년 만에 또 주식분할 추진 머스크는 코로나 확진,World
무여권 무국적 우크라 피난민들 제 국서  발 동동 ,World
노벨평화상 수상자 배출 러시아 신문  노바야 가제타  발행 중단,World
G   루블화로만 에너지 사가라는 러시아 요구 거절하기로,World
  견제 나선 미 필리핀     명 대규모 군사훈련,World
 크림반도 모델  영토 내주면 전쟁 끝날까  돈바스  러 연방 가입 주민투표 ,World
우크라 러시아  차 협상   일 재개 터키서 대면 회담 종합 보 ,World
 아베 정권 대러 외교 실패       에너지 사업 철수 등  신중 ,World
   상하이도 결국  동서 분단식 봉쇄     테슬라 가동 중단,World
대만 정보기관  대러 제재에 놀란     년간 대만 공격 않을 듯 ,World
미국인      러  핵무기 쓸 것   바이든 지지율 최저치 추락,World
 봉쇄 없다 던 상하이  확진자 폭증에 단계적 봉쇄,World
러 우크라  터키서  차 평화협상 돈바스 타협 가능성 주목,World
UAE  기후회의 때 따돌리더니 이제는 산유국이 슈퍼히어로냐  종합 ,World
확진     명 넘자  인구     만  상하이 봉쇄한 중국,World
야채 놓고  주먹 다짐  상하이 봉쇄에 주민 거센 반발,World
G   러 가스 구매 루블화 결제 요구 거부,World
미국인      러시아가 우크라전서 결국 핵무기 사용할 것 ,World
 우크라 침공  노벨평화상 수상자 이끄는 러시아 독립언론 발행 중단,World
두번째로 큰 하르키우  건물     동 파괴돼,World
최소  트럼프 대선 불복  소송은 피했어야   년차 대법관에 싸늘한 여론 시스루 피플 ,World
우크라 러 한 발 물러서나   차 회담 주목,World
 러 연방 가입  투표 추진 남북한식 분단 시도 ,World
러시아  현재로선 푸틴 젤렌스키 회담 불가 ,World
무여권 무국적 우크라 피난민들 제 국서  발 동동 ,World
우크라  장기화    풍력 태양광 사업 직격탄,World
러  우크라 협상 진전 거의 없어 양국 정상회담 아직 시기상조  종합 ,World
윤여정   위트  시상 윌 스미스   주먹 에 깜짝,World
 삼성도 반러감정 의식  갤럭시Z폴드에서 Z 뺀 이유,World
우크라 종착지는  유럽의 한반도     러  한국 시나리오 검토 중 ,World
러  협상 큰 진전 없어 현재로선 푸틴 젤렌스키 회담도 없다  종합 ,World
대만 정보기관 수장  중국   년간 대만 공격 않을듯 ,World
중러 공조 속 북한의 핵 미사일 고도화 방치 우려,World
ICBM 대응 연합훈련 거절한   한 미 엇박자 ,World
출구 전략 고심하는 양국   분단 시나리오  급부상,World
말실수  속마음  바이든의 아홉 단어에 전 세계  화들짝 ,World
우크라 난민들 표적 삼은 인신매매 우려에  군경  동원,World
러 외무  푸틴 젤렌스키 정상회담  지금하면 역효과 ,World
 속보  러  협상 진전 없다 푸틴 젤렌스키 회담 현재로선 없을 것 ,World
러시아  푸틴  도살자 라니  대통령 발언 계속 주시 ,World
상하이  초정밀  폐기하고 우한식 도시봉쇄 허망하게 무너진 방역모범,World
러 외무장관    일 방중 우크라 전쟁 후 첫 대면회담,World
젤렌스키  러와 돈바스 타협 원해   비무장화 요구엔 선 그어  뉴스 투데이 ,World
김정은 시계 얼마짜리길래  푸틴 명품 롱패딩  못잖네,World
연비기준 강화 부자증세 꺼낸 바이든  싸늘한 여론 돌파 시도,World
젤렌스키  돈바스 타협 가능   우크라 분단 가능성,World
 코로나 입원 시 독감 반드시 검사  동시 걸리면 사망률    배 ,World
 세상만사  러시아 지방의회 의원  푸틴이 결정한 우크라이나 침공은 전쟁범죄 ,World
 중립국  아일랜드도  화들짝    국민      나토 가입해야 ,World
머스크 세금   조원 더 내나 바이든  억만장자세  도입 추진,World
우크라 국기 배지 단 컴버배치 오스카 별들도  지지와 연대 ,World
 올댓차이나  중국 드론 DJI  우크라이나 침공 러시아군 사용 부인,World
전장에선 보안이 생명인데   감청 쉬운 휴대전화로 교신하는 러시아군,World
발칸반도 캅카스  들썩이는 우크라이나 주변 화약고들,World
 출구전략 찾는 우크라이나 돈바스 영토 포기하나,World
 전문가    신형 화성   형 ICBM  옛소련 개발 UR    N 유사 ,World
푸틴  돈바스 집중  방향 전환한  가지 이유,World
러시아서 짐싼 기업만    여곳 햄버거 콜라에 맥주까지,World
우크라 의용병 부대  한국인 일부 전선 배치 ,World
점령 못 하면 쪼갠다    우크라  우크라  시나리오 꺼낸 러시아,World
부자들은 음주측정 예외  태국서 또  유전무죄  모락모락,World
 영상   돈바스 집중  러시아군  키이우 외곽서 일부 퇴각 전세 바뀌나,World
중국 상하이 봉쇄령에 마트는 혼란 그 자체 곳곳에서 사재기 몸싸움,World
젤렌스키  돈바스 문제 타협 가능   우크라 동남부 둘로 쪼개지나,World
러 우크라 터키서 담판 지을까  돈바스 지역 타협  관건,World
 영상   마트마다 아우성  상하이 시민들  패닉   식료품 사재기 전쟁,World
미 국민      미 참전 불가피  바이든 지지율 다시 고전,World
돈바스 내주고 전쟁 마침표  젤렌스키  중립국화도 논의 ,World
 우크라 위기 대응 엉망  바이든 지지율 또 떨어졌다,World
바이든  러 정권교체 요구아냐  전날 폭탄발언 해명하느라 진땀,World
젤렌스키  땅 중요하나 통치 구역일뿐 많은 생명 구하는 게 승리 ,World
우크라 전쟁후 중 러 외교장관 첫 대면 러 외무    일 방중 종합 ,World
러 총성 터질 때 지하에선 우크라 달랜  기적의 선율 ,World
 남중국해에도 긴장 고조  미국  필리핀과 최대 군사훈련,World
 이  공익 해친다  공개 거부한 영부인 의상비   선 본인이 낸다,World
푸틴 체제 변동 가능성은 어느 정도 ,World
인도 찾은   왕이  쿼드  흔들기    억이 한목소리 내면  ,World
폭스바겐  공급망 재편  의존 줄이고  로 간다,World
 영상  우크라  이근 근황 첫 공식 확인  아직 전선 투입 전 ,World
우크라이나 분단으로 가나    푸틴  한국 시나리오 생각해 ,World
  FDA    세 이상에 코로나 백신   차 부스터샷  승인 전망,World
현금     만원 받고 우크라에  탱크  넘기며 항복한 러시아 군인,World
러  남부 마리우폴 점령 집중    러 물자 부족 악화  종합 보 ,World
 전쟁 이유 모르겠다  러시아 병사  탱크 끌고 투항,World
미러 관계 끝장    안팎 반발  푸틴 권력 축출  바이든 연설 후폭풍,World
엔저 가속   년여 만에 달러당    엔대    엔 전망도,World
 우크라 침공       늘어섰던 러 진군행렬 드론부대가 막았다 ,World
 러시아 포로에 가혹 행위  영상 진짜일까  우크라  사실 밝힐 것 ,World
 줌인 방산 도 지속가능 투자  우크라 사태가 바꾼  ESG 프레임 ,World
엔저 가속   년여만에 달러당    엔대    엔 전망도 종합 ,World
UAE  러시아  원유  대체 어렵다 ,World
결국 돈바스 지역 러시아에 내주고 종전  한 발 물러선 젤렌스키,World
고유가 속 뜨는 전기차 테슬라 리비안 루시드  살까  말까,World
지난주   회 위치추적장치 꺼버린 러시아 유조선  제재회피 의혹,World
러  수십억 상당 오데마피게 명품 시계 압수  스위스 제재  보복,World
머스크  바이든 대통령 저격  미국 지도부 너무 늙었어 ,World
러시아군의 허술한 통신 보안   휴대전화 쓰다 우크라이나군에 감청당해,World
탈레반 여학생 등교 금지에 반발 확산 유엔 안보리 허용 촉구,World
 한국처럼  푸틴  우크라 점령 어렵자 꺼낸 비장의 카드,World
우크라이나 분단으로 가나    푸틴  한국 시나리오 생각해 ,World
 우크라 침공  젤렌스키  많은 생명 구하는 게 승리 ,World
 전문가들    ICBM  구소련 개발 UR    N 닮은꼴 ,World
윌 스미스  아카데미 생방송중 시상자 뺨 때려  아내 비아냥에 격분,World
 우크라 침공  브라질도 우크라 의용군 수백명 지원 정부는 만류,World
우크라 키이우  온라인 학교 수업 재개  러 위협 안먹혀 ,World
미얀마 민주진영  쿠데타군 이탈자들 망명이라도 받아달라  왜 ,World
 탱크  우크라이나군에 넘기며  시민권  요구한 러군,World
   교육당국  교사들에게 러시아에 편향된 강의 논란 ,World
사라진 탱크 엔진  참담한 러시아군 사령관  결국  극단선택 ,World
우크라  러군   일새    명 전사 벨라루스에 미사일 배치 ,World
우크라  의원  러   여성들 성폭행 침묵하지 않을 것 ,World
바이든  러 정권교체 시사 아냐   발언 하루만에 번복,World
러시아 때문에 스위스 보험사  Z  로고 포기,World
 우크라 침공  러 우크라 협상  조금씩 진전  출구전략 시사,World
러 외무    일    우크라  지지 구할 듯,World
  만달러 줄게 항복할래   탱크 끌고 투항한 러시아 병사,World
머스크  푸틴에 또 도발  나보다 훨씬 부자  은닉재산 조롱,World
로마 크기의  콩거 빙붕  붕괴  현재 남극에선 무슨 일이,World
 영상  두 손 꼭 모아 음악 감상 콘서트장으로 변신한 하르키우 지하철역  나우 어스 ,World
시민권과 포상     만원 얻으려 탱크 몰고 투항한 러 ,World
 탱크 몰고 투항한 러 병사에   우크라  시민권과  만달러 줬다 ,World
 우크라이나도 한국처럼 분단 국가로 푸틴은 이걸 원한다 ,World
 한국 만만하냐  아시아나 모형기 들고   여객기 추락  보도한 대만,World
상하이시 전격 봉쇄  제로 코로나 가  경제 를 눌렀다,World
러 우크라 이번주 대면협상 젤렌스키  돈바스 타협 원해 ,World
마돈나  나도 메타버스에 투자   억원짜리  유인원  무엇 ,World
 국세청 수사비 제한으로 러시아 제재 실행 차질 우려,World
우크라  러 공격에 머스크  스타링크  십분 활용  드론 공격 도움 ,World
 러     주내 마리우폴 집중 공격할 듯  동남부에 전력 집중,World
뻔뻔한 푸틴 통치   년  스스로 러 영광 복원 메시아 됐다 ,World
 러 동맹  중앙아시아  개국  러 침공에 침묵 중립 입장 유지,World
  인치도 양보 없다 던 젤렌스키 친러 지역 돈바스 내주나,World
러 위협에 군비증강    사드 애로  구매하나,World
 우크라 침공  일단 침묵 중앙아  스탄   개국 아슬한 줄타기,World
러시아군  Z  때문에  스위스 보험사 로고 포기 영상 ,World
러군   탱크 넘기며  항복   만달러 보상에 우크라 시민권 제공 ,World
사상 초유의 아카데미 폭행 윌 스미스의 분노 이유 있었다,World
 정부 눈치보기  HSBC  우크라  전쟁  표현을  충돌 로 바꿔,World
 영상  두 손 꼭 모아 음악 감상 콘서트장으로 변신한 하르키우 지하철역  나우 어스 ,World
시민권과 포상     만원 얻으려 탱크 몰고 투항한 러 ,World
 탱크 몰고 투항한 러 병사에   우크라  시민권과  만달러 줬다 ,World
 우크라이나도 한국처럼 분단 국가로 푸틴은 이걸 원한다 ,World
 한국 만만하냐  아시아나 모형기 들고   여객기 추락  보도한 대만,World
상하이시 전격 봉쇄  제로 코로나 가  경제 를 눌렀다,World
헝가리 다뉴브 강둑의 신발    켤레 마리우폴 사망자 추모,World
키이우 외곽에 널린 러시아군 시체   차례 격퇴 ,World
 우크라 다큐  제작 숀 펜  오스카  젤렌스키 초청 안 하면 트로피 박살 ,World
우크라전 장기화  식량난 고유가로 전세계 서민들 생활고,World
     년 위안부 합의 복원  주문    향후 윤 정부의 선택은  역사로 보는 오늘의 이슈 ,World
치열한 키이우 방어전  러시아군   차례 격퇴했다 ,World
바이든  억만장자 소득세율      추진   의회 통과는  먼 길 ,World
러  헤르손 인근 공항 공격   전   패  무모함  상징,World
 마리우폴 극장 공격에 임산부 신생아 대거 희생 ,World
윌 스미스  오스카상 무대 난입해 뺨 가격 왜 ,World
 속보 러시아군 시체 곳곳에  주민들이 매장 ,World
 르포  동 서  분단 된 상하이 오미크론이  경제수도  흔들어,World
유엔 안보리  아프간 탈레반에 여학생 등교 허용 촉구,World
중  유라시아 화물열차 전쟁보험 지원 러 경제 숨통 틔우기 ,World
  배송 차질로 농산물 산지가격 폭락  소매가는 급등,World
러  우크라 동남부에 전력 집중 젤렌스키  돈바스 타협 원해 ,World
우크라  탓  날개 꺾인 러시아  소유즈  대신 스페이스X 난다,World
러시아 제재로 소유스 로켓 앞날  불투명  반사 이익 얻는 곳은 ,World
 이제 마스크 벗습니다     한국에서도 이 수치 확인하세요  이봉렬 in 싱가포르 ,World
 푸틴  권좌에 있을 수 없다  후폭풍에   퇴진요구 아니다  해명한 바이든,World
아카데미 시상식    초 침묵 파란 리본으로  우크라 지지 ,World
 비전략적 핵 카드  꺼내는 푸틴 서방 국가들  우려 ,World
젤렌스키  돈바스 타협  러  젤렌스키 인터뷰한 매체  검열 ,World
우크라   키이우 포위하던 러 군대  손실 입고 철수 ,World
원고에도 없던  푸틴 축출  바이든 발언에  내에서  끔찍한 실수  비판 쇄도,World
 푸틴  우크라이나 둘로 쪼개는  한국 시나리오  모색중 ,World
 한국 의용군 일부 전선 배치  이근 지금 어디 있나,World
영국  수주 내 암호화폐 규제 계획 발표,World
 체르니히우  수도 전기 끊겨 러  의도적으로 민간인 공격 ,World
정치적 중립 논란 휩싸인 클래런스 토머스 미국 대법관 시스루 피플 ,World
 최고 부자  머스크  푸틴 우크라 침공은 미친 짓 나보다 돈 많아 ,World
바이든  푸틴 퇴진  발언에    끔찍한 실수  비판 쇄도,World
러시아 격퇴한 키이우 외곽 곳곳에 러시아군 시체 있어,World
 러  공격에 마리우폴 전체가 공동묘지 됐다 ,World
  배송 차질로 농산물 산지가격 폭락  소매가는 급등,World
러  우크라 동남부에 전력 집중 젤렌스키  돈바스 타협 원해 ,World
 도쿄 르포  지쳐가는 일본 시민들  위드 코로나 환영 ,World
미국 연준  연착륙  멀어진다  경기둔화  준 경착륙 이 최선 ,World
 러시아군 보안 허술한 휴대전화로 통신 사기 저하 방증 ,World
 중국군  합동작전 위한 엘리트 지휘관 양성해야 ,World
러  남부 마리우폴 점령 집중 키이우 북부서 후퇴 재정비 종합 ,World
난민 수용 기피 일본  우크라이나 피란민 수용은     찬성,World
라브로프    일 방중 우크라 침공후 중러 외무장관 첫 대면,World
러 재벌  지옥같은 이념 전쟁 우크라  장기화될 듯 ,World
 영상   푸틴  권력유지 안돼  계산된 공격인가  실언인가 의견 분분,World
젤렌스키  우크라 중립국화 논의 가능 ,World
 우크라이나 대응 잘했다  쑥쑥 오르는   기시다 지지율,World
     테러  맞힌 바바 반가가 예언한 푸틴의 운명은 ,World
 영상  러시아  미사일 공격 영상 노골적으로 공개,World
 우크라 침공  러 전면전 대신 동남부에 전력 집중 전세 바뀌나,World
 아이폰   프로   카툭튀  더 심하다    왜 ,World
 우크라 침공  키이우 외곽에 널린 러시아군 시체   차례 격퇴 ,World
     만원 시민권 준다  문자에 탱크 넘기고 항복한 러 ,World
러시아 제재로 소유스 로켓 앞날  캄캄  스페이스X 수혜,World
러 연방 가입 추진  중립국화 논의 가능 ,World
나토 주재  대사  러  돈바스 초점 전략 변경 증거 아직 없다 ,World
보육원 지하실 갇혔던 아이들  구호단체 도움으로 폴란드  무사 탈출 ,World
이번주   증시  발표 앞둔 주요 경제지표에  주목 ,World
우크라 난민규모     년 이후  위  난민     현지 정착  달라질 유럽 ,World
EU  명품 수출금지 에 러  스위스 명품시계 싹쓸이  보복 ,World
우크라 전쟁으로 한국 조선업체 울상 중국은 미소 왜 ,World
별들의 무덤 되나  번째 러시아 장성 사망  러  우크라 침공 ,World
 우크라 침공  포성 끊이지 않는 전쟁터 지하철역이 콘서트장으로,World
해병대 병사  군대서 기수열외 등 부조리 겪어 우크라서 자진 귀국할 것 ,World
우크라 의용병 대변인  이근  전선 투입 전 ,World
숄츠  미사일방어시스템 구매 고려  이스라엘 아이언돔 애로  거론,World
 우크라 침공  젤렌스키  돈바스문제 타협 원해 중립국화 논의가능  종합 보 ,World
거세지는 바이든의 비난 수위    푸틴 정권 교체  파문,World
러시아 강경대응에 기시다 지지율  껑충  한달 새   p 올라,World
젤렌스키  친러 지역 양보하나  돈바스 타협 원해 중립국화 논의도 가능 ,World
 바이든 늙은정치   푸틴 미친짓  머스크  미 러 정상 싸잡아 비난,World
러시아군 포위한 마리우폴 굶주림 극심    아이들 죽어간다 ,World
코로나 걸렸을 땐 독감 더 조심해야 둘다 걸리면 사망률    배,World
머스크  바이든 겨냥    정치 오래된 리더십  나이 규제해야 ,World
우크라이나 의용병 부대  한국인 일부 전선 배치 이근 투입 전 ,World
전력난 공포 커진   국민 절반 이상이  원전 재가동해야 ,World
 러시아는 여기 남 북한을 만들려 한다  우크라의 판단 근거는 ,World
유가 폭등에 인플레 악화    주정부들 유류세 면제하고 보조금,World
 런던 르포  더 이상 코로나에 관심 두지 않는 영국 시민들,World
끔찍한 실수  감정 격앙  바이든의  푸틴 권좌  발언 뒷수습 진땀,World
 중국 부동산업계 휘청대자 홍콩 재벌들이 기회 노려 ,World
 우크라 침공   푸틴정권 교체   바이든 아홉단어에 대소동 종합 보 ,World
러   푸틴 축출  발언에  바이든이 결정할 일 아냐 ,World
우크라군 공세 취하나 승리 임박한 건 결코 아니다,World
우크라이나  결국 남북한처럼 분단되나,World
일본 국민      원전 재가동해야  전력부족 우려에   p  ,World
미국 증시도 위험한 레버리지 인버스 ETF 인기,World
궁지에 몰린 바이든  국내정책으로 돌파구 시도,World
조지아서 열린 푸틴 대통령 형상 화형식  뉴시스Pic ,World
중국 싱크탱크  바이든 행정부  남중국해서 군사활동 강화 ,World
 한국인 우크라 의용병 일부  전선에 배치 이근은 아직 투입 전 ,World
젤렌스키  돈바스 문제 타협가능  우크라 분단 현실화되나 종합 ,World
돈바스 영토 포기 시사한 젤렌스키 우크라 포성 멈출까,World
중국    날짜 변경선 따라 구축한 억제 라인 반발,World
 화끈한 투자     증시서  배 레버리지 인버스 ETF 거래 급증,World
 이 시각  키이우 공격 실패 러시아군 벨라루스로 퇴각,World
 국무  이스라엘 아랍권 동맹국 만나 대이란 안보 강조,World
미국인      우크라 참전 불가피  바이든 지지도 최저,World
 여객기 사고원인 조사 본격 착수,World
우크라 국방부  러  중장 사망 확인  번째 장성 ,World
러 매체와 인터뷰한 젤렌스키  중립국 지위 고려 돈바스 이슈 타협 원해 ,World
머스크     리더십 늙었다   푸틴은 나보다 부자 ,World
KEDI  과 KEDI   ETF 왜 예측이 틀릴수록 빛나나  국제경제읽기 한상춘 ,World
러  어쩌다가    엔진 도난  전차 마비되자 사령관 극단선택 ,World
 자막뉴스  말실수  고도의 전략  바이든 돌발발언에 화들짝,World
실각설 휩싸였던 러 국방장관 재등장 의혹 확산,World
독일  미사일 방어체계 구입 검토 중 우크라 침공한 러시아 염두 ,World
비트코인    급등   만    달러도 돌파  개월래 최고 상보 ,World
    만원 우크라 시민권에  탱크  몰고 와 투항한 러 병사,World
   EU에 천연가스 공급 확대   러시아 에너지 의존도 낮출 것   글로벌이슈 ,World
 우크라 침공  러시아산 원유 해상수출  개월만에 최소,World
러 규제당국  자국 언론들에  젤렌스키 인터뷰 공개 금지 ,World
 우크라 난민 수용 프로그램  성매매업자 위한  틴더 되나 ,World
우크라  한국처럼 분단국가 되나   러   영토 쪼개기  계획중 ,World
 여학생 등교 허용  하루도 안 되어 깨진 탈레반의 약속 플랫 ,World
러 장군 사망률  차대전 이래 가장 높은 수준  도청으로 위치 노출 ,World
 우크라 침공  낮은 백신접종률에 피란민들 코로나   무방비 노출,World
독일  미사일 방어체계 구입 검토 이스라엘  애로   물망,World
 이근 대위 전선 투입 전  우크라 의용병 부대  한국인 일부는 투입 ,World
   경제수도  상하이  올스톱    도시봉쇄로 지하철 버스도 중단 차이나픽 ,World
휴전협상 재개   젤렌스키  돈바스 중립화 논의 가능 ,World
원 달러 환율의 향방  월에는 유럽을 중시해야 한다  국제경제읽기 한상춘 ,World
 러 정권교체 뜻한 것 아냐  바이든   푸틴 축출  발언 직접 해명,World
 영상  바이든   푸틴 정권 교체냐  기자 질문에  아니다 No    나우 어스 ,World
우크라 의용병 부대  한국인 일부 전선 배치 이근은 투입 전 ,World
   나토 회원국의 미그기 지원은 각국이 결정할 사안 ,World
   우크라 전투기 지원은 각국 결정 사안   폴란드 전투기 투입하나,World
예멘후티반군  사우디연합군 포로    명 교환할 준비돼,World
출구 전략 꺼내든 젤렌스키   돈바스 영토 포기 시사 ,World
계속되는 공습 젤렌스키  돈바스 문제 타협 원해 ,World
눈에 띄는 카타르  연성 제재   러와 정치불안 일부 유럽국 투자 중단 ,World
독일  미사일 방어체계 구입 검토 이스라엘  애로   물망,World
   우크라 인프라 보호 위해  억 달러 추가 지원,World
러 외무    일 방중 우크라 전쟁후 중 러 외교장관 첫 대면,World
 여학생 등교 허용  하루도 안 되어 깨진 탈레반의 약속 플랫 ,World
러 장군 사망률  차대전 이래 가장 높은 수준  도청으로 위치 노출 ,World
 우크라 침공  낮은 백신접종률에 피란민들 코로나   무방비 노출,World
독일  미사일 방어체계 구입 검토 이스라엘  애로   물망,World
 이근 대위 전선 투입 전  우크라 의용병 부대  한국인 일부는 투입 ,World
   경제수도  상하이  올스톱    도시봉쇄로 지하철 버스도 중단 차이나픽 ,World
휴전협상 재개   젤렌스키  돈바스 중립화 논의 가능 ,World
