category,Unnamed: 0,title
IT,,이것이 메타버스 인터페이스  소리 듣는 인공피부로 로봇 조종 
IT,,종로구 동성아이텍  전국 첫  탄력 주차제  도입
IT,,던파 모바일  출시 첫 주말 구글  위 진입
IT,, 삼성페이 통화녹음 빼면 살 이유 없죠  삼성 진짜 큰일난다 
IT,, 메타버스가 삶속으로 AI 인재 너무 적어  KT융합기술원의 제언
IT,,넥슨  던전앤파이터 모바일   출시 하루 만에 양대 앱스토어서 톱   진입
IT,,KT 드론  삼성전자 사업장 환경 안전 지킨다
IT,,스토익  네이버 손잡고  재미있는  메타버스 게임 개발
IT,,이동통신사  이음  G 시장 진출 시동
IT,,넥슨이  년 공들인  던파 모바일    양산형과 달랐다
IT,, 일상 속의 BGM  소니 오픈형 무선이어폰  링크버즈  써보니
IT,, 새 정부에 바라는 디지털   대 어젠다    전자산업 경쟁력  친환경 디지털전환에 달렸다
IT,,구글 꼼수에 국내 콘텐츠 가격 줄인상   피해는 소비자 몫
IT,, 친절한 주주 소통  셀트리온  상장  사 합병 속도 붙나
IT,,만  세 이하면 누구나 메타버스 전문가 되고 싶은 사람 주목
IT,,남극서 로마시 넓이 빙붕 붕괴 전문가들  남극의 미래 보여준 사례 씁쓸 
IT,,공포의 전동 킥보드  사고시 중상 위험      삼성교통안전문화연구소 분석
IT,,한국에너지 기술원  연료전지 핵심부품 국산화 성공
IT,,웨이브 티빙 구독료 줄인상 구글플레이 인앱결제 강제 후폭풍
IT,, 우주를 보다   우리 은하   배 크기  수수께끼 천체 가장 선명한 이미지 공개
IT,, 뉴스잇 IT 쥬 아이폰과 갤럭시    만원 승부  가상자산  트래블 룰  가동
IT,,과기정통부  메타버스아카데미  기 교육생 협력기업 모집
IT,,강원 등 전국 곳곳  강풍  일교차 매우 커
IT,, ET시선  누가 중소CP 차별을 유발하나
IT,,가시권 들어온  이더리움     시대  가격까지 급등세
IT,,K 미디어아트     간다 디스트릭트  아르떼뮤지엄  세계로
IT,,반 인앱결제 기업과 함께한 구글의 제 자결제 실험  규제당국 우회 본격화
IT,,리튬 코발트 니켈  개 광종 수급안정 척도 나왔다
IT,,러 최대의 적은  키홀   푸틴에 몰린 첩보위성들
IT,,지어소프트  대구에 이차전지 공장 설립
IT,,소리 듣는 인공피부 기술 첫선  로봇이 소리 따라 움직여 
IT,,SI업계  미래차  G 사활 건다
IT,,삼성 SK LG   국내 대기업들 가상자산 블록체인 사업 본격화
IT,,넷플릭스 사로잡은 K 드라마  톱    중  개 차지
IT,, OTT레이더  우연히 발견한 밭에  대마 가   대 느와르 시즌  소년비행 
IT,, 년전 날아간 탐사선  태양 가장 가까이서  찰칵 
IT,,공포의 전동 킥보드  사고시 중상 위험      삼성교통안전문화연구소 분석
IT,, 인생네컷  네이버웍스로 업무 효율과 협업 능률 업그레이드
IT,,한국MS 노조  파업 예고
IT,,쉽게 이해하는 화학용어   폴리머와 모노머  우리가 몰랐던 과학 이야기       
IT,,비에이치    억달러 수주 확보   전장 사업  날개  달았다
IT,, 그 시절  우리가 좋아했던 그 게임  지킬 수 있을까
IT,,국가 사이버 위기경보 올린 날     김수키  해킹 시도 포착
IT,,오지스  넷마블과 블록체인 생태계 확장 제휴
IT,,기업   곳 중  곳  유가상승으로 투자 축소 검토 
IT,,야놀자  지구촌 전등 끄기 캠페인  어스아워  참여
IT,,삼성전자  지난해 사회공헌에     억원 투입   동행 비전  실천
IT,, 분기 원자재 리스크 이어져  정유 화학 자동차  흐림 
IT,,LG전자  인기게임 포트나이트에  울트라기어  맵 출시   메타버스 마케팅 강화
IT,,양자 컴퓨터 시대의 보안   양자컴퓨팅 시대 커지는 보안 위협
IT,, 취업 걱정없는 명품학교      유성생명과학고등학교
IT,,유니닥스  포스코인터내셔널에  전자인장시스템  구축
IT,, 영상  버튼 조작없이도 로봇 조종한다  소리듣는 인공피부 기술 개발
IT,, 과학핫이슈  사랑은 함께  피임은 여자만   남성용 경구 피임약도 나온다
IT,, IITP 리뷰   가속도 내는 완전자율주행 시대 자동차 성큼  선박도 잰걸음
IT,,삼성바이오  뉴욕서 바이오 네트워킹 총력  파트너십 논의 
IT,, 초록별  지구 환경 지키고  우대 금리도 받는다
IT,,로봇손이 소리따라 움직이고 촉감을 느낀다
IT,,청년들을 전문가로 키운다   메타버스 아카데미  개설
IT,, 지금은 과학 영상  인공피부가 소리까지 듣는다
IT,,촉감 느끼고 소리 듣는 인공피부 기술 개발
IT,,달팽이관 센서로 손가락 촉감까지 로봇손에 전달한다
IT,, 삐   소리에 로봇이 움직였다 소리듣는 인공피부 개발
IT,,마이크로소프트서 인턴십을  메타버스 인재 나라서 키운다
IT,, 디지털 플랫폼 정부 성공하려면 강력한 리더십 필요 
IT,,가민  스피커 마이크 탑재 데일리 GPS 스마트워치  베뉴  플러스  출시
IT,,락스타게임즈  GTA 구독형 서비스 GTA  공개
IT,,KOSA   서비스혁신위  출범  SW 기반 서비스 기업 권익 보호 
IT,,LG전자  미래 ESG 인재 키운다    ESG 대학생 아카데미   기 발대식 개최
IT,,인스타그램  스토리  목소리  답장 기능 준비 중
IT,,LG전자   ESG 대학생 아카데미   기 발대식
IT,,나무기술  레드햇 오픈시프트 기반 클라우드 플랫폼  CCO  출시
IT,,이색 기부에 MZ세대 반했다 LGU   도전은행   만건 돌파
IT,,미디어미래연구소    일  ICT 미디어 정책제언 포럼  개최
IT,,KT 드론이 삼성전자 반도체 사업장을 감시하는 이유는 
IT,,LG전자  맥주 제조기간     줄인  LG 홈브루  신제품 출시
IT,, 초록별  지구 환경 지키고  우대 금리도 받는다
IT,,로봇손이 소리따라 움직이고 촉감을 느낀다
IT,, 소부장 유망기업탐방  하이딥   스타일러스 펜  확산 노린다
IT,,국정원  주요기관 사이버보안 대비태세 점검     우크라이나 사태 계기 
IT,,기업은행  디지털 혁신인재 일자리 창출 업무협약 체결
IT,, 던파 모바일  대박 예감  개발자 아닌 플레이어 눈으로 만든 게임 
IT,, PLAY IT  맞춤형  조랭이떡  오픈형 무선 이어폰 소니  링크버즈  써보니
IT,,영림원소프트랩  경영정보학회와 대학생 아이디어 공모전 개최
IT,,넘버원 기업뱅킹은 누구  은행권 기업뱅킹 고도화 봇물
IT,,KT  자동 제어 드론으로 삼성전자 사업장 안전 관리
IT,,국내 IT업계는  억소리  나는데 구글은  곡소리   왜 이런 일이
IT,, 잇써보니 던전앤파이터 모바일  원작의 콤보 액션  손맛 에 화려한 사운드로 타격감 극대화
IT,,에스넷시스템  유홍준 장병강 각자 대표체제 전환
IT,, IT핫테크   가와사키  움직이는  염소 로봇  개발
IT,,표세진 코넌 회장 싸이콘으로 글로벌  코인 이코노미  이끌 것 
IT,, 지금은 기후위기      이상 지진 집중  부울경  경보   초만에 전파
IT,,네이버 손자회사 키운다 네이버제트 크림  스타트업 투자  착착   IT돋보기 
IT,,LG전자  수제맥주제조기  홈브루  제조기간     줄였다
IT,,정년 앞둔 베테랑 판사가 디지털 혁신 선구자 된 이유
IT,,LGU    생활 속 기부  플랫폼  도전은행  참여  만건 돌파
IT,,더존비즈온  NS홈쇼핑  스마트 ERP  구축
IT,,비트코인     만원대  러시아 원유 결제 대안에 상승세
IT,, 이제는 달 개척시대  세계는 지금  문 러시  열풍 과학을읽다 
IT,,KT  삼성전자 온양 사업장에 LTE 기반 드론 시스템 구축
IT,, 카카오도 이건 안 되네   음  서비스   개월만 종료
IT,, 인간이 만든  인공지능  이제는 발명가 꿈꾼다  IT돋보기 
IT,,던파에 빠져  던파맨  된 개발자  신작  던파 모바일 에도 진심 담았다 
IT,,LGU   기부 플랫폼  도전은행  누적 나눔  만건 돌파
IT,,쏘카 현대차  커넥티드 카 SW 운영체제 연계한다
IT,,지마켓 글로벌 샵   인싸오빠 시즌   시작
IT,,KT  삼성전자에 기업전용 드론 시스템 구축
IT,,러 우크라이나 전쟁에 동물인터넷도 멈췄다
IT,,  스토리 삼성 LG까지 털렸다 SNS으로 소통하는 해커  넌 누구니 
IT,,LGU   도전은행   만건 돌파  하루 오천보 걸으면 결식아동에 기부 
IT,, OTT온에어  구글 던진 칼 OTT 이용자에 꽂혔다
IT,, 엔씨  변화를 말하다  차세대 IP  프로젝트E   라이작에 주목하라 
IT,,    조 vs   조  안랩이 처한 현실   보안기업   내수용  딱지 떼려면
IT,, 사이언스샷  바나나 껍질 까기  로봇도 할 수 있어요
IT,,김범수에 칼 겨눈  김범수 키드      억대 성과급 달라  소송
IT,,네이버 D SF  에듀테크  아티피셜소사이어티 에 신규 투자
IT,,알기 쉬운 뉴스 경쟁력으로 회사 차린 MBC 기자들
IT,,비트코인     만원대  러시아 원유 결제 대안에 상승세
IT,, 초통령  도티  연세대 교수 됐다
IT,, 시골촌놈  함영주 하나은행 입행   년만에 하나금융 회장으로
IT,, 스파이는 이 안에   보안 무장  삼성 LG  초보해커에 뚫린 이유
IT,,SKT  양자보안폰  갤럭시퀀텀   내달 출시 전망 갤M 시리즈로 나온다
IT,,  도쿄관내 내년 겨울에도 전력비상     년  월 예비율     
IT,, 광화문테크  어느 날 정원이 탁자 위로 왔다  LG 식물가전  틔운 미니 
IT,,토종 SW기업  메타버스 에 빠졌다  메타버스   
IT,, 수십년 만에 가장 멋진 MMO  엔씨 신작  TL   글로벌 호평 릴레이
IT,,카카오페이  신뢰회복 책임경영 위한 실행안 발표
IT,,전략물자관리원 산업연구원  무역 산업안보 분야  맞손 
IT,, K바이오리더  윤문태 씨엔알리서치 회장  국내  위 임상시험수탁 기업 뛰어넘어 올해   진출 
IT,,토종 OTT만 인앱결제 구독료 인상  넷플릭스와 경쟁 더 밀린다
IT,, 알고IT니 빛으로 그리는  라이트 페인팅  인생샷 찍어보자
IT,,CEO도  경쟁 PT  거쳐 뽑는다   SK스퀘어의 새로운 실험
IT,, 던파 모바일 개발  윤명진 디렉터  최고의 액션 게임 보여주겠다 
IT,,넥슨 던파모바일  구글 매출 톱    리니지 벽 넘을까
IT,,펄어비스 검은사막  새 클래스  월  일에 선보인다
IT,, 뜨거운 감자 로 돌변한 전기요금 윤 당선인  원전정책에 어떤 영향 
IT,, 과기부총리제 필요  과학 ICT는 함께가야    각계 전문가 한 목소리
IT,, 사이언스 인 미디어 AR  D그래픽으로 실감나는 언택트 공연을
IT,,펄어비스  검은사막 에 용의 후손  드라카니아  등장
IT,, 년새   배 늘어난 재택근무  잠재적 사회적 가치는
IT,,신규 캐릭터  드라카니아  공개  검은사막  어떻게 바뀌나
IT,,안철수  키  잡은  정부  사이버 보안대책은 통합  보안청  뜰까
IT,, 삼성보다 촌스럽다   국방색 이냐  조롱 받는 아이폰  녹색  굴욕
IT,,돈냄새 맡은 사람은 이미  접속 완료    게임업계 새 혁신 온다
IT,, 유재석이라도 이건 안 사    개월 만에 거품 확 빠졌다 
IT,,막혔던 EU   데이터전송 길 뚫렸다
IT,,넥슨  던전앤파이터 모바일   구글 매출 톱   진입
IT,, 지구를 보다  로마만 한 남극 빙붕 와르르   이례적 속도  충격
IT,,   산업구조 첨단화 고도화 책무  국정과제 실용주의 중시해야 
IT,, 하루 만에    만명 봤다  애플  공짜 에 넷플릭스 천하 흔들 
IT,, 성능은 최신형인데   애플  아이폰SE   써보니  배성수의 다다IT선 
IT,,  네온가스 배짱장사 반도체용   배 폭등
IT,, 보안유니콘  안보이는     안랩 주가는 오늘도 널뛰기
IT,,염색 더이상 필요없나  머리만 감아도 흰머리가 검은색  샴푸 나온다
IT,,배틀그라운드에 힘 싣는 크래프톤      년 개발 로드맵 발표
IT,,유튜브  광고 수익 차단  정책  혐오 콘텐츠 차단에 효과적일까 
IT,,양자컴퓨팅 속도내는 구글 전담사업팀 분사   데이터 보안제품 출시
IT,, 달콤한 사이언스  행복하지 않은 반려견이 반복적  강박적 행동 보인다
IT,,넥슨  던파 모바일  구글플레이 매출 순위  톱    진입
IT,,국정원  우크라 사태에 원전 항공 관제센터 등 사이버 보안 특별 점검
IT,, 위클리마켓뷰  비트코인 이더리움  본격 상승랠리 재현할까
IT,,온라인은 이미   차대전  중 러시아vs우크라 연합군  한국까지 확전
IT,, 르포  기습 출시된 갤럭시A   대리점  물량 거의 다 빠졌다 
IT,,테슬라  또 리콜 이번엔 후방 카메라 이미지 바로 안 나와
IT,,슈퍼플래닛  웹툰 IP 기반  마법스크롤 상인 지오  사전 예약 실시
IT,, 중저가폰  강자 삼성전자  갤럭시A   출시   국내에  적수가 없네 
IT,,출연연  코로나 팬데믹 속 감염병 연구성과 가시화
IT,, 와우  과학  코로나 항바이러스제 렘데시비르 내성 코로나 바이러스 발견  연구 
IT,,스마일게이트 스토브인디  백영웅전라이징 백영웅전 유통 계약
IT,,물길  역사를 바꾸다  물에 관한 알쓸신잡 
IT,, 월  주차 PC방 리포트   던전앤파이터 전주대비 사용시간     
IT,, 인치 반도체의 귀환에 SK DB 실적도 껑충  MK위클리반도체 
IT,,쿡앱스  개발 스튜디오 젊게 개편     대 강현빈 김병우 디렉터 선임
IT,,위메이드 마상소프트  아케인M 위믹스 계약 체결
IT,,OTT강자 노리는 아마존        예능쇼  만든다
IT,, DD s톡  안랩   일 연속 주가 급락    개인 기관은 팔고 외국인은 담았다
IT,,양자컴퓨팅 속도내는 구글 전담사업팀 분사   데이터 보안제품 출시
IT,, 달콤한 사이언스  행복하지 않은 반려견이 반복적  강박적 행동 보인다
IT,, 위클리 스마트  코로나 팬더믹 속 출연연 감염병 연구성과 가시화
IT,, 블록버스터 톺아보기 절대 강자가 된  형 당뇨병 주사제  트루리시티 
IT,,삼성 LG 뚫은 초보해커  특별한 노하우도 필요없다 
IT,,국정원  주요기관 특별 사이버보안 점검   우크라 사태 계기
IT,,코로나   신규확진   만    명 사망    명 늘어
IT,,   세대 통신  G  이동통신    만 가입자 시대 열렸다  김문기의 아이씨테크 
IT,,국정원  주요기관 대상 사이버 취약점 대비태세 점검
IT,, 트렌D  골프에 진심인 커머스  의류 용품 게임 여행도 판다
IT,,국정원  우크라이나 사태 계기 특별 사이버 점검 핵심시설 대상
IT,,블록체인컴퍼니  AML 대응위해 글로벌 상용 리스트  어큐리스  시스템 구축
IT,,   FDA가 들었다 놨다  메지온과 케어젠  한재영의 바이오 핫앤드콜드 
IT,, 던파맨  윤명진 디렉터  던파모바일  이용자 만족도에 집중했죠 
IT,,물  불  흙  공기 지구  원소의 최고 사진은 
IT,, 금융 D 택트  사설인증서 만드는 은행  성공 방정식은 
IT,, 테크톡  우크라가 받은  억 원짜리 NFT 어떻게 사용할까 
IT,,그린란드    년간 호령했던 바이킹이 갑자기 사라진 이유는 
IT,,LG헬로  역대급 산불  지역민과 함께 이겨내 지역성 가치  빛났다  위클리콘 
IT,, 지디의 네웹툰  게임 속에 갇힌 전설의 게이머  최종보스 공대장 
IT,, 랜선인싸  빠르게 쉽게 맛있게 푸드크리에이터   분요리 뚝딱이형 
IT,, 야구팬들 설렌다  돌아온 프로야구의 계절 넷마블 vs 컴투스  게임대전 
IT,, 양측 폐 이식 성공  폐암환자 도울 문 열려    노스웨스턴대병원
IT,,작품   개로 출발한 배민 웹툰    네 카 만  경쟁 도전
IT,, 스마트폰으로 찍은 눈 사진으로 질병 진단     구글의 흥미로운 디지털 헬스케어 기술들
IT,,충전없이 갈아끼우는 전기차 배터리에 꽂힌 중국  테슬라 폭스바겐  별 관심없어 
IT,, 게임 대신 해주면 업무 방해 처벌  돈 받고 롤 게임한   대 벌금
IT,, 김범수    억 달라  카카오 임지훈 주총승인 안받았다는데 쟁점은 
IT,, 이도경의 플레e  윤석열 인수위  게임 전문가가 없다
IT,,한국미래기술교육연구원  친환경 바이오 플라스틱 세미나
IT,, 생활속과학 화려한 쇼부터 피부 미용까지 만능  레이저 의 세계
IT,, 단독   문제는 사람  아무도 믿지 마   국가 사이버보안 전략  대전환 
IT,,To pay or not to pay   Netflix  SK enter phase two of legal battle
IT,,달라진 엔씨소프트  소통 행보로 글로벌 공략 박차
IT,,코로나   먹는 치료제  라게브리오  오늘부터 처방
IT,,오라클  신규 OCI 서비스 자율운영 데이터베이스 출시
IT,,버튼 하나 누르면 앱이 싹 바뀐다  청소년용  Z플립  써봤더니 신상겟IT 
IT,,SKT 지상파 연합에 KT CJ  맞불   토종 OTT  각자도생서 합종연횡
IT,, 겜별사  섬세한 조작 체계 인상적이네  던전앤파이터 모바일 
IT,, 바쁘다 바빠  CJ ENM  미래 성장동력 마련 분주  IT돋보기 
IT,,생각만으로 기술을 제어한다 AR 글래스 개발과 함께 떠오르는  뉴로테크 
IT,, 주말N수학  수학의 밑바닥 이야기
IT,,신사업 발굴 나선 IT업계 로봇 암호화폐 NFT
IT,,구글 앱 수수료 때문에  웨이브 티빙 구독료     원 올린다
IT,,망 이용료 앱 결제   빅테크 규제  선봉 된 한국
IT,,하이닉스 서강대   취업 보장  반도체학과 신설
IT,,SKT 메타버스 앱에 연내 가상화폐 도입
IT,,유전자가위로 암세포 돌연변이 DNA만 잘라낸다
IT,, 리뷰     인치급 TV를 내 집으로  초단초점 프로젝터  엡손 EH LS   W
IT,, 디지털 플랫폼정부 성공하려면 대통령 어젠다 돼야 
IT,, G 이동통신 핵심부품  기술 독립 
IT,,   대   가동률     로 높일 듯
IT,,항공우주기업   곳  항공우주청 경남 설치 
IT,, 베트남 보다 못한 한국   세계적 조롱거리 된 이유  알고보니 
IT,, 구독료 내고 아이폰 신형으로 바꿔쓴다  애플  구독 서비스 추진
IT,,인수위  원전 가동률 상향해야   원안위 새 정부 기조 따라 재탄생해야 
IT,, GOS 논란  삼성전자 갤럭시 이용자     명 집단소송
IT,,수십억 회삿돈 빼돌린 LG유플러스 직원 이미 출국했다
IT,,포털 언론 심사기구  기 명단을 공개합니다
IT,, 삼성도 충격  중국 접는폰  눈 씻고 봐도 주름 안 보인다
IT,, 인터뷰  빛으로 구현하는 극초고속 계산 기계
IT,,맨디언트   해커조직     국  급부상  공격 대비해야 
IT,,수십억 횡령 LGU  직원  이미 해외 출국
IT,,이부진 이서현  삼성SDS 주식    만주 매각
IT,,이우현 OCI 부회장  부광약품 각자 대표로
IT,,마크비전  로고 탐지 자동화 기능 개발 위조품 제거율     
IT,,대면없이 환자 회진    연세의료원  스마트병원 구축한다
IT,,수십억원 횡령 후 잠적한 LGU 직원 알고보니 이미 출국
IT,, 손범수가 보면 놀란다     년만에 부활한  이것 
IT,,항공우주기업   개사  인수위에 경남  항공우주청  설립 건의
IT,,팅크웨어  내비 블랙박스       한국산업 브랜드파워 조사  위
IT,,임지훈 카카오 전 대표  카카오벤처스 상대     억대  소송 제기
IT,,  경찰  해커그룹 랩서스 연루 의심  명 체포
IT,,가민  발 수신 가능한 GPS 스마트워치  베뉴 플러스  출시
IT,, 단독 장세욱 동국제강 부회장   철근 담합  감독 소홀로 국민연금서  사내이사 부적합  결정
IT,,넷마블  블록체인 기술회사 오지스와 MBX 협업
IT,,원격의료 플랫폼 닥터나우 약 배달비 부과   왜 
IT,, 워라밸 지키면 짤리는 회사     한국MS 노동조합 쟁의행위 돌입
IT,,보령제약  주식회사  보령 으로 사명 변경
IT,, 주가가 지지율이랑 똑같네  철수형 덕 보려다 낭패 본 사람들
IT,,뮤직카우 사태에 위축되는 스타트업 업계
IT,, 넘버스 돈 잘 버는 KT    조원 현금  행선지는 
IT,,정부  코로나   먹는 치료제 조기 도입    일부터  라게브리오  본격 사용    누가 처방받나 
IT,,카카오게임즈  신작 우마무스메 티저페이지 오픈
IT,,연세의료원  온라인 의료서비스 적용한 스마트병원 구축
IT,,에스티팜  코로나 mRNA백신 임상  상 시험계획 승인
IT,,엔씨티마케팅  전 대표 등 배임 혐의로 고소
IT,,신성이엔지  삼성 평택 투자 수혜
IT,, DD 퇴근길   샤넬도 아닌데 오픈런  포켓몬빵 대신  포켓몬고 라도
IT,, 기업법률리그    오픈마켓 사업을 시작하고 싶다면  이것만은 확인해보자    
IT,,마크로젠 임원진   억원 규모 자사주식 매수
IT,,삼성    만원대 갤럭시A  중저가폰 공략 
IT,,통념 깬  구리의 재발견   나노회로용 비싼   대체 
IT,, 클릭  한경  국민연금      만원 받는 비결 
IT,,휴젤  정기주총서 재무제표 등  가지 안건 원안대로 의결
IT,,신고리    호기 운영허가 심사 시작   개월 소요 전망
IT,, GDC       참가 위메이드  초대형 부스서  위믹스  세계로 알린다
IT,, G 브리핑  도미너스게임즈  엠게임과  열혈강호  블록체인 사업 MOU 체결
IT,, 취재수첩   블랙홀 된 대통령 집무실 이전    사이버보안 우려는 실재
IT,,구현모  디지코 승부수  통했다 KT  시가총액  조 원 회복
IT,, GOS 논란  갤럭시 소비자 집단소송        명   인당   만원 
IT,, 넘버스 돈 잘 버는 KT    조원 현금  행선지는 
IT,, 월드 백업 데이  앞둔  월말  NAS 활용한  백업        전략에 주목
IT,,나스미디어  신임 대표에 박평권 운영총괄 사장 선임
IT,,전기차 격전지 북미 시장 한중일  배터리 삼국지  펼쳐진다
IT,,두 번 접는 갤럭시Z폴드탭 올 하반기 출시한다 
IT,,KT스카이라이프 경영진  자사주  만 천여주 매입  주주가치   
IT,, GOS 논란  갤럭시 S   이용자  천   명 집단소송 제기
IT,, 김범수  성과급    억 달라  임지훈 카카오 전 대표 소송 걸어
IT,, 구글 갑질  피해 고스란히 소비자에    OTT 이어 구독앱 줄줄이 인상되나
IT,,아이폰SE   개통 시작    가장 인기 많은 색은 미드나이트 
IT,, 소방수  서정진 명예회장  셀트리온 주총  깜짝 등장   주주 원하는 합병 추진 
IT,,국내 그래픽카드 가격 하락   평균   만원 떨어져
IT,,병역기피 논란 스티븐 유  입국 금지 생각은    응답자     이상  당연  모바일 설문
IT,,유럽    빅테크 규제 속도 디지털시장법 도입 합의
IT,,유영상 SKT 대표  엔터 미디어 AI서 주가 부양 해법 찾는다
IT,,메타버스 힘입은 VR  넥스트 플랫폼  될 수 있나  메타버스   
IT,,셀트리온  바이오의약품   생산공장 건설 재검토 
IT,,카카오 전 대표 임지훈  김범수 의장과 카벤 상대로 소송전
IT,,KT스카이라이프  자사주  만 천주 매입  종합 미디어 콘텐츠 플랫폼  변신
IT,,위메이드 GG콘텐트  소셜미디어 마케팅 손잡아
IT,,최태원 회장  국민연금서  사내이사 부적합  판단    기업가치 훼손 이력 
IT,,구글  인앱결제  여파  웨이브 티빙 가격 올려 도미노 인상 오나
IT,, 주가 관리에 힘쓰겠습니다  제약 바이오  슈퍼 주총데이  이모저모
IT,, 아이폰 수시로 바꿔 쓴다   애플  스마트폰 최초  기기 구독 서비스  추진
IT,,올해 스마트폰 생산량     억대 하향 전망   러 우크라 전쟁 코로나 탓
IT,,  당선인 가상자산 공약 정책화  국회가 최대 변수   입법 필수
IT,,임지훈 전 카카오 대표  김범수 의장 상대     억원  소송 제기
IT,,펄어비스  검은사막 모바일    테스트 순항   출시는 
IT,,방통위 허 찌른 구글  입점업체는 요금 줄 인상 예고
IT,,임지훈  카카오 최연소 CEO 타이틀 준 김범수에    억원대 소송 왜 
IT,, 상생플러스  집토스 임규형 팀장   청년을 위한 부동산 거래 상품을 만들고 있습니다 
IT,,임지훈 카카오   대표  김범수 카벤에 소송  성과급    억 달라 
IT,,약세장서 빛나는 KT  호실적 및 주당배당금 상승 기대감 높아질 것 
IT,, 약속한    억 성과급 달라  카카오 전 대표  김범수 창업자 상대 소송
IT,,LGU   아이폰SE   가장 인기 많은 색은  미드나이트  
IT,,국민연금  SK 최태원 사내이사 선임 반대
IT,,이통  사  아이폰 SE  개통 시작 스타라이트    GB  인기 
IT,,서정진 회장  퇴직금 포함    억 수령  제약 바이오  억 이상은   명
IT,, 정보당국이 우크라이나 아프간 에서 오판한 이유
IT,,    억원 성과급 달라  vs  절차상 미비  카카오 전 대표  친정에 소송 제기
IT,,친정에 소송 제기한 임지훈 전 카카오 대표     억 달라 
IT,,이통 사  아이폰SE   개통 LGU   미드나이트   GB 인기 
IT,,삼성  가성비 내세운 LTE 스마트폰  갤럭시 A    출시   만 천원
IT,,애플  매달 다른 아이폰으로 기기 구독 서비스 추진  아이폰SE 도 출시
IT,,후면 카메라  개 대용량 배터리에   만원대 갤럭시A   출시
IT,, 리뷰   상시 착용에 특화     신개념 오픈형 이어폰  소니 링크버즈
IT,,포스코케미칼  배터리 소재 수직계열화 아르헨티나 리튬 공장 착공
IT,,네이버 카카오 결제 방식은 구글 정책 위반아냐
IT,, 차세대  소듐이온 배터리 발목 잡아온 수명 저하 원인 규명
IT,,LG엔솔  미국 이어 인니  레이저 노칭장비  도입
IT,,  일 오후부터 전국 태풍급 비바람 분다
IT,,카카오 전 대표  카카오벤처스 상대     억대 성과급 지급  소송
IT,,TSMC  넘사벽   위 굳히나   반도체 수주 확대
IT,, 리뷰  확진 정보 입력하고  만원 받고  KT  샤인  체험기
IT,,카카오  임지훈 전대표 성과급 보류 최고    억원대 소송전
IT,,삼성  아이폰 SE 개통일에 갤럭시 A    깜짝  출시 안방 점유율 사수
IT,, 성과급    억 달라  vs  절차상 흠결  카카오 전 대표 소송 왜 
IT,, 솔라나  상승세   블록체인 게임 활약 기대감 솔솔
IT,,온플법  방통위  자율규제 안 탄력  규제완화 기조 발맞춰
IT,,삼성전자  분기 매출    조원 첫 돌파 예상
IT,,친정에 소송 제기한 임지훈 전 카카오 대표     억 달라 
IT,, 이 재킷을 사지 마세요  김성모 기자의 신비월드 
IT,,기우성 셀트리온 대표의  결단   최저임금 받아라  주주 요구에  동의 
IT,,임지훈 카카오 전 대표  김범수 카벤에 소송   왜 
IT,,구현모  디지코 전략  년새 폭풍성장 KT  시가총액  조 다시 넘었다
IT,,   만명 몰렸다 기대작  던파모바일  첫날부터 흥행 조짐
IT,,애플 아이폰 SE  출시일에 삼성  갤럭시A    기습 출시 신경전 후끈
IT,,   만원대  이 가격 실화   삼성  가성비  최고폰  성능 봤더니
IT,, 직접 써보니   주간 임시 보호한 노트북  분양 결심하다
IT,,LG유플러스  수십억 빼돌린 뒤 잠적한 영업 직원 고소
IT,,    억 성과급 달라  임지훈 카카오 전 대표  김범수에 소송
IT,, 인터뷰  세계 최대 블록체인 게임 길드  YGG 는 어떻게 운영될까   GDC      
IT,,초고해상도 태양 사진 공개  코로나 분출까지 보여   우주로 간다 
IT,,우리 손으로 만든 탐사선  더 강해진 누리호 타고 소행성 아포피스 갈까
IT,, 상속세  조원  유가족 조용한 행보 넥슨 지배구조 개편은 아직
IT,, 넷플릭스 무임승차  안 보는 사람에 비용 전가하는 꼴 
IT,,갑자기     원  껑충   구글 갑질 에 부담은 소비자 몫
IT,,삼성    만원대  갤럭시A     애플 아이폰 출시날 맞불
IT,,LG유플러스  아이폰SE  세대 개통 시작    미드나이트    GB 모델 인기 
IT,,미 러 갈등 고조 속 구글 유튜브도 러시아서 추방 위기
IT,, 달콤한 사이언스  나이들어 치매 안 걸리려면 중성지방 낮춰라
IT,,유럽 디지털시장법 잠정 합의  빅테크 공룡  독점 막는다
IT,,LG엔솔 주가  거침없는 상승세  오히려 공매도가 역공 당하나
IT,, 단독  솔드아웃  보상조건 짝퉁판매 미공개 동의 구했다
IT,,오징어게임이 넷플릭스로 간 이유  이지효의 아이  돈  노우 
IT,, KG이니시스 코인 나온다  결제기업 KG이니시스  암호화폐 사업 진출
IT,,시신     코로나 검출 아프리카의  참극 은 은폐됐나 과학을읽다 
IT,,샤넬보다 구하기 힘든 포켓몬빵  포켓몬고  덩달아 함박웃음
IT,,넥슨  던전앤파이터 모바일   명성 입증 첫날 접속자    만명
IT,,넥슨  던전앤파이터 모바일 에 첫날    만명 몰렸다
IT,, 면역 사령관  비밀 밝히는 정연석 서울대 약대 교수
IT,,러  비트코인 원유결제 지원   암호화폐 가격 상승
IT,,삼성    만원대  갤럭시 A    출시  LTE 모델로 승부수
IT,,SKT 갤럭시 퀀텀   M  으로 나온다 출시 임박
